Date,Open,High,Low,Close,Volume,Range,Range (BTC),Action
7/23/15,277.341003,278.110992,275.716003,276.049011,18531300,2.394989,0.0086557,Hold
7/24/15,276.005005,289.252991,275.253998,288.278015,37199400,13.998993,0.049616921,Hold
7/25/15,288.164001,290.733002,286.002014,288.696991,20662200,4.730988,0.016402524,Hold
7/26/15,288.640015,293.052002,287.705994,292.686005,16032300,5.346008,0.018392461,Hold
7/27/15,292.639008,297.773987,287.450012,293.623993,30592000,10.323975,0.035219603,Hold
7/28/15,293.632996,296.648987,293.423004,294.427002,25453600,3.225983,0.010971612,Hold
7/29/15,294.484009,294.536011,288.777008,289.589996,24672600,5.759003,0.019720114,Hold
7/30/15,289.102997,290.126007,286.567993,287.721985,21635800,3.558014,0.012336546,Hold
7/31/15,287.696014,288.959015,282.343994,284.649994,23629100,6.615021,0.023115461,Hold
8/1/15,284.686005,284.932007,278.112,281.601013,18995000,6.820007,0.02408675,Hold
8/2/15,280.449005,283.032013,277.528992,282.614014,17722200,5.503021,0.019546732,Hold
8/3/15,282.806,285.471008,280.233002,281.22699,21474100,5.238006,0.018573403,Hold
8/4/15,281.225006,285.714996,281.225006,285.217987,21908700,4.48999,0.015853281,Hold
8/5/15,284.846985,285.501007,281.488007,281.881989,20128000,4.013,0.014161972,Hold
8/6/15,281.906006,281.906006,278.403015,278.576996,18792100,3.502991,0.012499901,Hold
8/7/15,278.740997,280.391998,276.365997,279.584991,42484800,4.026001,0.014421686,Hold
8/8/15,279.742004,279.928009,260.709991,260.997009,58533000,19.218018,0.071080568,Hold
8/9/15,261.115997,267.002991,260.467987,265.083008,23789600,6.535004,0.024838527,Hold
8/10/15,265.477997,267.032013,262.596008,264.470001,20979400,4.436005,0.016741284,Hold
8/11/15,264.34201,270.385986,264.093994,270.385986,25433900,6.291992,0.02353343,Hold
8/12/15,270.597992,270.673004,265.468994,266.376007,26815400,5.20401,0.019382726,Hold
8/13/15,266.183014,266.231995,262.841003,264.079987,27685500,3.390992,0.01278985,Hold
8/14/15,264.131989,267.466003,261.477997,265.679993,27091200,5.988006,0.022604268,Hold
8/15/15,265.528992,266.666992,261.29599,261.550995,19321100,5.371002,0.020380216,Hold
8/16/15,261.865997,262.440002,257.040985,258.506989,29717000,5.399017,0.020750566,Hold
8/17/15,258.48999,260.505005,257.117004,257.976013,21617900,3.388001,0.013119938,Hold
8/18/15,257.925995,257.993011,211.078995,211.078995,42147200,46.914016,0.200057641,Hold
8/19/15,225.671005,237.408997,222.766006,226.684006,60869200,14.642991,0.064741146,Hold
8/20/15,226.899002,237.365005,226.899002,235.350006,32275000,10.466003,0.045282966,Hold
8/21/15,235.354996,236.432007,231.723999,232.569,23173800,4.708008,0.02012296,Hold
8/22/15,232.662003,234.957001,222.703995,230.389999,23205900,12.253006,0.052922808,Hold
8/23/15,230.376007,232.705002,225.580002,228.169006,18406600,7.125,0.031076556,Hold
8/24/15,228.112,228.139008,210.442993,210.494995,59220700,17.696015,0.080691896,Buy
8/25/15,210.067993,226.320999,199.567001,221.608994,61089200,26.753998,0.123953784,Hold
8/26/15,222.076004,231.182999,220.203995,225.830994,31808000,10.979004,0.049023588,Hold
8/27/15,226.050003,228.643005,223.684006,224.768997,21905400,4.958999,0.021999956,Hold
8/28/15,224.701004,235.218994,220.925995,231.395996,31336600,14.292999,0.06267526,Hold
8/29/15,231.548996,233.222,227.330002,229.779999,17142500,5.891998,0.025543584,Hold
8/30/15,229.895004,232.067993,226.246994,228.761002,19412600,5.820999,0.025382853,Hold
8/31/15,229.113998,231.955994,225.914993,230.056,20710700,6.041001,0.026312699,Hold
9/1/15,230.255997,231.216003,226.860001,228.121002,20575200,4.356002,0.019006198,Hold
9/2/15,228.026993,230.576996,226.475006,229.283997,18760400,4.10199,0.017939608,Hold
9/3/15,229.324005,229.604996,226.667007,227.182999,17482000,2.937989,0.012871605,Hold
9/4/15,227.214996,230.899994,227.050995,230.298004,20962400,3.848999,0.016825747,Hold
9/5/15,230.199005,236.143005,229.442993,235.018997,20671400,6.700012,0.028803752,Hold
9/6/15,234.869995,242.912003,234.681,239.839996,25473700,8.231003,0.034678027,Hold
9/7/15,239.934006,242.106003,238.722,239.847,21192200,3.384003,0.014106448,Hold
9/8/15,239.845993,245.781006,239.677994,243.606995,26879200,6.103012,0.025247592,Hold
9/9/15,243.414993,244.416,237.820999,238.167999,23635700,6.595001,0.027388845,Hold
9/10/15,238.335999,241.292999,235.791,238.477005,21215500,5.501999,0.023078225,Hold
9/11/15,238.328995,241.169006,238.328995,240.106995,19224700,2.840011,0.011872063,Hold
9/12/15,239.854996,240.123993,234.753998,235.229004,17962600,5.369995,0.022606507,Hold
9/13/15,235.242004,235.934998,229.332001,230.511993,18478800,6.602997,0.028354011,Hold
9/14/15,230.608994,232.440002,227.960999,230.643997,20997800,4.479003,0.019421025,Hold
9/15/15,230.492004,259.182007,229.822006,230.304001,19177800,29.360001,0.127431665,Hold
9/16/15,230.25,231.214996,227.401993,229.091003,20144200,3.813003,0.016602058,Hold
9/17/15,229.076004,230.285004,228.925995,229.809998,18935400,1.359009,0.005923079,Hold
9/18/15,233.520996,234.352997,232.184998,232.975006,20242200,2.167999,0.009294823,Hold
9/19/15,232.858002,233.205002,231.089005,231.492996,12712600,2.115997,0.009113783,Hold
9/20/15,231.399002,232.365005,230.910004,231.212006,14444700,1.455001,0.006290386,Hold
9/21/15,231.216995,231.216995,226.520996,227.085007,19678800,4.695999,0.020493033,Hold
9/22/15,226.968994,232.386002,225.117004,230.617996,25009300,7.268998,0.031770999,Hold
9/23/15,230.936005,231.835007,229.591003,230.283005,17254100,2.244004,0.009730752,Hold
9/24/15,230.358002,235.649002,230.294998,234.529007,25097800,5.354004,0.023033571,Hold
9/25/15,234.362,237.427002,233.684006,235.143997,22363600,3.742996,0.015944401,Hold
9/26/15,235.076004,235.403,233.358002,234.339996,13724100,2.044998,0.008712945,Hold
9/27/15,234.139008,234.526001,232.475998,232.757004,14179900,2.050003,0.008781411,Hold
9/28/15,232.835999,239.339005,232.466995,239.141998,24713000,6.87201,0.029120044,Hold
9/29/15,239.016006,239.802002,235.927994,236.686996,22691300,3.874008,0.016287507,Hold
9/30/15,236.639999,237.733994,235.628998,236.059998,19743500,2.104996,0.008906266,Hold
10/1/15,236.003998,238.445007,235.615997,237.548996,20488800,2.82901,0.011948019,Hold
10/2/15,237.264008,238.541,236.602997,237.292999,19677900,1.938003,0.00816763,Hold
10/3/15,237.201996,239.315002,236.944,238.729996,16482700,2.371002,0.009963617,Hold
10/4/15,238.531006,238.968002,237.940002,238.259003,12999000,1.028,0.004312171,Hold
10/5/15,238.147003,240.382996,237.035004,240.382996,23335900,3.347992,0.01399282,Hold
10/6/15,240.363998,246.934998,240.136002,246.063004,27535100,6.798996,0.027954846,Hold
10/7/15,246.169998,246.681,242.585007,242.968994,22999200,4.095993,0.016747767,Hold
10/8/15,243.074997,244.251007,242.179001,242.304001,18515300,2.072006,0.008537683,Hold
10/9/15,242.498001,244.227997,242.121994,243.931,17353100,2.106003,0.008659036,Hold
10/10/15,243.740005,245.319,243.074005,244.940994,15912700,2.244995,0.009187977,Hold
10/11/15,244.742004,247.242996,244.151993,247.050003,16827300,3.091003,0.012570367,Hold
10/12/15,246.875,247.453995,245.179001,245.307999,17388300,2.274994,0.009244505,Hold
10/13/15,245.199997,250.235992,243.757004,249.507996,28198500,6.478988,0.026193181,Hold
10/14/15,249.492996,254.274994,248.903,251.988998,27462600,5.371994,0.021424474,Hold
10/15/15,252.106995,255.962006,252.046005,254.320007,25223500,3.916001,0.015465214,Hold
10/16/15,254.296005,266.13501,253.925995,262.868988,35901500,12.209015,0.047215164,Hold
10/17/15,262.747009,273.578003,262.367004,270.640015,43199600,11.210999,0.042037014,Hold
10/18/15,270.907013,271.667999,260.777008,261.643005,22434300,10.890991,0.040901289,Hold
10/19/15,261.860992,264.820007,260.950989,263.437012,25258800,3.869018,0.014730755,Hold
10/20/15,263.571991,270.834991,263.22699,269.463013,30889800,7.608001,0.028545971,Hold
10/21/15,269.306,270.769989,263.838989,266.272003,25637300,6.931,0.025882318,Hold
10/22/15,266.496002,276.51001,266.13501,274.02301,37808600,10.375,0.038389029,Hold
10/23/15,273.648987,278.68399,273.542999,276.496002,29442500,5.140991,0.018689586,Hold
10/24/15,276.503998,281.705994,276.503998,281.653992,25942400,5.201996,0.018639869,Hold
10/25/15,281.445007,294.05899,281.445007,283.679993,45717100,12.613983,0.044641391,Hold
10/26/15,283.627991,285.299988,280.51001,285.299988,32108800,4.789978,0.016838609,Hold
10/27/15,285.181,296.212006,285.007996,293.787994,46331800,11.20401,0.038703316,Hold
10/28/15,293.703003,306.330994,293.703003,304.618011,50808100,12.627991,0.042211424,Hold
10/29/15,304.324005,318.170013,301.822998,313.855011,64495900,16.347015,0.052887641,Hold
10/30/15,313.942993,334.169006,313.940002,328.015015,78305000,20.229004,0.063022826,Hold
10/31/15,328.511993,332.777008,309.251007,314.165985,48598100,23.526001,0.073212407,Hold
11/1/15,315.005005,327.471985,311.881012,325.431,37001100,15.590973,0.048688621,Hold
11/2/15,325.941986,365.359985,323.209015,361.188995,101918000,42.15097,0.122686856,Hold
11/3/15,361.872986,417.899994,357.647003,403.416992,206162000,60.252991,0.157464472,Hold
11/4/15,403.664001,495.562012,380.548004,411.562988,263900000,115.014008,0.282164378,Sell
11/5/15,408.076996,447.561005,374.580994,386.354004,151824992,72.980011,0.183729011,Hold
11/6/15,388.046997,395.835999,354.024994,374.470001,122687000,41.811005,0.109665765,Hold
11/7/15,374.269012,390.585999,372.433014,386.481995,56625100,18.152985,0.047723854,Hold
11/8/15,384.278015,389.894989,368.700012,373.368011,51817600,21.194977,0.05594955,Hold
11/9/15,374.324005,385.278015,362.894989,380.256989,68224400,22.383026,0.059325708,Hold
11/10/15,379.984009,381.386993,329.108002,336.819,95797904,52.278991,0.145867108,Hold
11/11/15,339.820007,340.584991,300.997009,311.084015,107070000,39.587982,0.121639998,Buy
11/12/15,314.07901,345.080994,313.355988,338.152008,78477800,31.725006,0.0972815,Hold
11/13/15,338.497986,340.914001,326.075012,336.752991,52003000,14.838989,0.043951033,Hold
11/14/15,336.623993,338.181,329.970001,332.906006,38612000,8.210999,0.024527651,Hold
11/15/15,333.050995,334.661987,317.48999,320.165985,44213100,17.171997,0.052576701,Hold
11/16/15,319.734985,331.626007,315.904999,330.751007,47980100,15.721008,0.048336192,Hold
11/17/15,330.362,338.350006,329.614014,335.093994,51001600,8.735992,0.026255657,Hold
11/18/15,334.592987,336.531006,330.640015,334.589996,43783800,5.890991,0.017606518,Hold
11/19/15,334.678986,335.334015,325.27301,326.148987,45011100,10.061005,0.030449695,Hold
11/20/15,326.411011,326.472992,312.21701,322.022003,53152900,14.255982,0.043970562,Hold
11/21/15,322.09201,328.158997,319.595001,326.927002,28200500,8.563996,0.026390586,Hold
11/22/15,326.975006,327.01001,321.259003,324.536011,23439400,5.751007,0.017654366,Hold
11/23/15,324.350006,325.118011,321.290009,323.04599,27478900,3.828002,0.011825844,Hold
11/24/15,323.014008,323.058014,318.118011,320.04599,29362600,4.940003,0.01536405,Hold
11/25/15,320.045013,329.134003,316.769989,328.205994,41666900,12.364014,0.038145761,Hold
11/26/15,328.303009,366.756989,328.229004,352.68399,106105000,38.527985,0.113153364,Hold
11/27/15,351.860992,363.588989,347.869995,358.041992,55179100,15.718994,0.044284908,Hold
11/28/15,357.140991,359.536011,352.171997,357.381012,36816600,7.364014,0.020612421,Hold
11/29/15,357.471985,371.938995,355.665985,371.294006,40409300,16.27301,0.044659082,Hold
11/30/15,371.437012,382.363007,370.382996,377.321014,71701600,11.980011,0.031999686,Hold
12/1/15,377.414001,378.931,356.562988,362.488007,60452200,22.368012,0.060462093,Hold
12/2/15,361.845001,362.231995,349.464996,359.187012,54160500,12.766999,0.035413127,Hold
12/3/15,359.330994,370.274994,357.411987,361.04599,50714900,12.863007,0.035711877,Hold
12/4/15,361.261993,363.515991,355.756989,363.183014,35784100,7.759002,0.021420541,Hold
12/5/15,363.721008,389.785004,363.229004,388.949005,66282200,26.556,0.070564788,Hold
12/6/15,389.554993,402.80899,387.088989,388.78299,77762000,15.720001,0.040393766,Hold
12/7/15,389.977997,399.968994,385.411011,395.536011,63455800,14.557983,0.037066132,Hold
12/8/15,395.753998,415.562988,389.950012,415.562988,57801400,25.612976,0.063139257,Hold
12/9/15,414.44101,423.119995,406.290985,417.562988,90917200,16.82901,0.040454157,Hold
12/10/15,417.988007,419.509003,411.548004,415.479004,52138900,7.960999,0.019103333,Hold
12/11/15,415.281006,451.937988,415.281006,451.937988,110944000,36.656982,0.084539159,Hold
12/12/15,452.334991,469.102997,410.740997,434.997009,131969000,58.362,0.131544901,Hold
12/13/15,431.660004,441.679993,426.268005,433.755005,55050600,15.411988,0.035617566,Hold
12/14/15,433.272003,447.141998,430.455994,444.182007,130496000,16.686004,0.038032772,Hold
12/15/15,443.877991,465.321014,443.877991,465.321014,83121104,21.443023,0.047169042,Sell
12/16/15,465.208008,465.208008,443.851013,454.93399,107944000,21.356995,0.046421085,Hold
12/17/15,454.777008,457.859985,448.858002,456.078003,47978400,9.001983,0.019766006,Hold
12/18/15,455.846985,465.177002,454.940002,463.615997,60220100,10.237,0.022267346,Hold
12/19/15,463.552002,465.580994,456.765015,462.321991,47892700,8.815979,0.019043583,Hold
12/20/15,462.234009,462.644989,434.338013,442.684998,75409400,28.306976,0.062562452,Hold
12/21/15,442.838013,444.729004,427.312012,438.639008,77639696,17.416992,0.039517745,Hold
12/22/15,437.436005,443.687988,435.515991,436.571991,50840400,8.171997,0.018700051,Hold
12/23/15,436.720001,444.528992,436.618988,442.401001,47161400,7.910004,0.017995257,Hold
12/24/15,443.091003,458.455994,443.076996,454.984985,57157200,15.378998,0.034248768,Hold
12/25/15,454.855011,458.304993,452.075012,455.653015,39078500,6.229981,0.013684626,Hold
12/26/15,455.756012,457.489014,405.76001,417.273987,116166000,51.729004,0.118504528,Hold
12/27/15,416.514008,424.006989,408.882996,422.822998,53591200,15.123993,0.036037951,Hold
12/28/15,423.342987,429.769012,418.480988,422.278992,49638600,11.288024,0.026697565,Hold
12/29/15,422.097992,432.983002,420.627014,432.983002,51596500,12.355988,0.028900158,Hold
12/30/15,433.299988,434.386993,422.084015,426.619995,46889400,12.302978,0.028614239,Hold
12/31/15,425.875,432.92099,418.734985,430.566986,45996600,14.186005,0.033127766,Hold
1/1/16,430.721008,436.246002,427.515015,434.334015,36278900,8.730987,0.020185969,Hold
1/2/16,434.622009,436.062012,431.869995,433.437988,30096600,4.192017,0.009658358,Hold
1/3/16,433.578003,433.743011,424.705994,430.010986,39633800,9.037017,0.020928977,Hold
1/4/16,430.061005,434.516998,429.084015,433.091003,38477500,5.432983,0.012588705,Hold
1/5/16,433.069,434.182007,429.675995,431.959991,34522600,4.506012,0.010418176,Hold
1/6/16,431.855988,431.855988,426.341003,429.105011,34042500,5.514985,0.012811231,Hold
1/7/16,430.010986,458.765991,429.076996,458.048004,87562200,29.688995,0.066862664,Hold
1/8/16,457.537994,462.93399,447.937988,453.230011,56993000,14.996002,0.032930454,Hold
1/9/16,453.382996,454.640015,446.889008,447.610992,32278000,7.751007,0.017205458,Hold
1/10/16,448.238007,448.30899,440.351013,447.990997,35995900,7.957977,0.017758803,Hold
1/11/16,448.697998,450.661987,443.855011,448.428009,40450000,6.806976,0.015175072,Hold
1/12/16,448.182007,448.182007,435.690002,435.690002,115607000,12.492005,0.028266547,Hold
1/13/16,434.665009,435.186005,424.442993,432.371002,173888000,10.743012,0.024781005,Hold
1/14/16,432.287994,433.324005,427.845001,430.306,43945500,5.479004,0.012703552,Hold
1/15/16,430.255005,430.255005,364.330994,364.330994,153351008,65.924011,0.165932979,Buy
1/16/16,365.072998,390.557007,354.914001,387.536011,120352000,35.643006,0.094718521,Hold
1/17/16,387.152008,390.964996,380.09201,382.299011,45319600,10.872986,0.028261672,Hold
1/18/16,381.733002,388.104004,376.665009,387.167999,54403900,11.438995,0.029754143,Hold
1/19/16,387.026001,387.730011,378.971985,380.148987,46819800,8.758026,0.022831886,Hold
1/20/16,379.73999,425.266998,376.598999,420.230011,121720000,48.667999,0.12167456,Hold
1/21/16,419.631989,422.877014,406.299988,410.261993,68338000,16.577026,0.039949744,Hold
1/22/16,409.751007,410.410004,375.282013,382.492004,91546600,35.127991,0.088679838,Hold
1/23/16,382.43399,394.542999,381.980988,387.490997,56247400,12.562011,0.032631779,Hold
1/24/16,388.10199,405.484985,387.51001,402.971008,54824800,17.974975,0.045444542,Hold
1/25/16,402.316986,402.316986,388.553986,391.726013,59062400,13.763,0.034665629,Hold
1/26/16,392.002014,397.765991,390.575012,392.153015,58147000,7.190979,0.018340707,Hold
1/27/16,392.444,396.842987,391.782013,394.971985,47424400,5.060974,0.012854639,Hold
1/28/16,395.145996,395.502014,379.734985,380.289001,59247900,15.767029,0.040666282,Hold
1/29/16,380.108002,384.378998,365.451996,379.473999,86125296,18.927002,0.049835309,Hold
1/30/16,378.86499,380.916992,376.490997,378.255005,30284400,4.425995,0.011691661,Hold
1/31/16,378.292999,380.346985,367.834991,368.766998,37894300,12.511994,0.033496624,Hold
2/1/16,369.350006,378.071991,367.957001,373.056,51656700,10.11499,0.027249214,Hold
2/2/16,372.920013,375.882996,372.920013,374.447998,40378700,2.962983,0.007929114,Hold
2/3/16,374.645996,374.950012,368.045013,369.949005,45933400,6.904999,0.018546993,Hold
2/4/16,370.174011,391.608002,369.993011,389.593994,69285504,21.614991,0.056898924,Hold
2/5/16,388.89801,391.093994,385.571991,386.549011,43825000,5.522003,0.014242115,Hold
2/6/16,386.588989,386.631012,372.386993,376.522003,49249300,14.244019,0.037331448,Hold
2/7/16,376.514008,380.871002,374.903015,376.619995,37076300,5.967987,0.015848407,Hold
2/8/16,376.756989,379.878998,373.334015,373.446991,47671100,6.544983,0.017448542,Hold
2/9/16,373.423004,377.246002,372.89801,376.028992,55318500,4.347992,0.011603123,Hold
2/10/16,376.145996,385.483002,375.78299,381.648987,85130896,9.700012,0.025600623,Hold
2/11/16,382.114014,383.130005,376.398987,379.653992,74375600,6.731018,0.017672094,Hold
2/12/16,379.686005,384.95401,379.600006,384.263,67042800,5.354004,0.014016653,Hold
